brand,model,model_year,milage,fuel_type,engine,transmission,ext_col,int_col,accident,clean_title,price,vehicle_age,mileage_per_year,is_luxury,has_accident,clean_title_binary
Porsche,Cayenne GTS,2013,98413.0,Gasoline,420.0HP 4.8L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Green,Black,At least 1 accident or damage reported,Yes,34900.0,13,7029.5,1,1,1
Audi,RS 5 2.9T,2022,9628.0,Gasoline,444.0HP 2.9L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Black,None reported,Yes,78500.0,4,1925.6,1,0,1
Jaguar,XK8 Base,1999,15000.0,Gasoline,290.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,5-Speed A/T,Green,Beige,None reported,Yes,16370.0,27,535.7142857142857,1,0,1
Audi,R8 5.2 V10,2021,6397.0,Gasoline,5.2L V10 40V PDI DOHC,7-Speed Automatic with Auto-Shift,Kemora Gray Metallic,Black / Express Red,None reported,Unknown,172900.0,5,1066.1666666666667,1,0,0
Honda,Pilot Black Edition,2022,22564.0,Gasoline,3.5 Liter,Automatic,Platinum White Pearl,Black,None reported,Unknown,44998.0,4,4512.8,0,0,0
Lexus,RX 350 Crafted Line F Sport,2015,110000.0,Gasoline,270.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Black,None reported,Yes,28000.0,11,9166.666666666666,1,0,1
Mercedes-Benz,Sprinter 3500 High Roof,2022,105.0,Diesel,161.0HP 2.0L 4 Cylinder Engine Diesel Fuel,7-Speed A/T,Black,Orange,None reported,Yes,200000.0,4,21.0,1,0,1
Toyota,4Runner Limited,2004,186117.0,Gasoline,245.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Beige,None reported,Yes,13000.0,22,8092.04347826087,0,0,1
Jeep,Wrangler Sport,2002,103500.0,Gasoline,190.0HP 4.0L Straight 6 Cylinder Engine Gasoline Fuel,M/T,Yellow,Gray,None reported,Yes,12500.0,24,4140.0,0,0,1
Cadillac,CT6-V 4.2L Blackwing Twin Turbo,2019,8074.0,Gasoline,4.2L V8 32V GDI DOHC Twin Turbo,10-Speed Automatic,Manhattan Noir Metallic,Jet Black,None reported,Unknown,76700.0,7,1009.25,0,0,0
BMW,M3 Base,2011,43000.0,Gasoline,414.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Black,None reported,Yes,50900.0,15,2687.5,1,0,1
BMW,750 i,2015,70700.0,Gasoline,445.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,Black,At least 1 accident or damage reported,Yes,23000.0,11,5891.666666666667,1,1,1
Chevrolet,Trailblazer RS,2022,42479.0,Gasoline,1.3L I3 12V GDI DOHC Turbo,9-Speed Automatic,Mosaic Black Metallic,Jet Black,None reported,Yes,28495.0,4,8495.8,0,0,1
Ford,Excursion XLT 4WD,2000,205000.0,Gasoline,310.0HP 6.8L 10 Cylinder Engine Gasoline Fuel,A/T,Black,Gray,At least 1 accident or damage reported,Yes,9950.0,26,7592.592592592592,0,1,1
Audi,SQ5 3.0T Premium Plus,2019,22300.0,Gasoline,349.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,Gray,None reported,Yes,38999.0,7,2787.5,1,0,1
Ford,Expedition EL Limited,2017,104000.0,Gasoline,365.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Black,At least 1 accident or damage reported,Yes,19995.0,9,10400.0,0,1,1
Ford,Bronco Sport Base,2022,13865.0,Gasoline,1.5L I3 12V PDI DOHC Turbo,8-Speed Automatic,Shadow Black,Ebony,None reported,Yes,29182.0,4,2773.0,0,0,1
BMW,M4 Competition xDrive,2022,15882.0,Gasoline,503.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Red,Silver,None reported,Yes,84995.0,4,3176.4,1,0,1
Land,Rover Defender,2022,12209.0,Gasoline,5.0L V8 32V GDI DOHC Supercharged,8-Speed Automatic,Black,Black,None reported,Unknown,104900.0,4,2441.8,1,0,0
Mercedes-Benz,AMG GLC 43 AMG GLC 43,2021,10483.0,Gasoline,3.0 Liter Twin Turbo,Automatic,Graphite Grey Metallic,Black w/Red Stitching,None reported,Unknown,60998.0,5,1747.1666666666667,1,0,0
Nissan,GT-R Premium,2017,31150.0,Gasoline,565.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Orange,Black,None reported,Yes,113000.0,9,3115.0,0,0,1
Chrysler,200 C,2015,44000.0,E85 Flex Fuel,295.0HP 3.6L V6 Cylinder Engine Flex Fuel Capability,A/T,White,Black,At least 1 accident or damage reported,Yes,12700.0,11,3666.6666666666665,0,1,1
Hummer,H2 Base,2003,109000.0,Gasoline,316.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,A/T,Beige,Beige,None reported,Yes,17500.0,23,4541.666666666667,0,0,1
BMW,M4 Base,2020,31350.0,Gasoline,425.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Orange,None reported,Yes,62450.0,6,4478.571428571428,1,0,1
Audi,Q8 55 Premium Plus,2021,30000.0,Hybrid,335.0HP 3.0L V6 Cylinder Engine Gasoline/Mild Electric Hybrid,8-Speed A/T,Black,Black,None reported,Yes,62000.0,5,5000.0,1,0,1
Land,Rover Range Rover HSE,2012,66500.0,Gasoline,385.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,None reported,Yes,19950.0,14,4433.333333333333,1,0,1
Nissan,Frontier SV,2012,96600.0,Gasoline,261.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,A/T,Beige,Black,At least 1 accident or damage reported,Yes,17000.0,14,6440.0,0,1,1
Toyota,Highlander LE Plus,2015,198000.0,Gasoline,270.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,White,Gray,None reported,Yes,14000.0,11,16500.0,0,0,1
Audi,S4 3.0T Premium Plus,2013,91877.0,Gasoline,333.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Red,At least 1 accident or damage reported,Yes,24000.0,13,6562.642857142857,1,1,1
Ford,Expedition Max Limited,2018,45578.0,Gasoline,375.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,White,–,None reported,Yes,45023.0,8,5064.222222222223,0,0,1
BMW,228 i,2015,54000.0,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Red,At least 1 accident or damage reported,Yes,19996.0,11,4500.0,1,1,1
Land,Rover Range Rover Sport HST MHEV,2020,52000.0,Hybrid,395.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,8-Speed A/T,Gray,Black,None reported,Yes,55000.0,6,7428.571428571428,1,0,1
Mercedes-Benz,E-Class AMG E 53,2020,23044.0,Hybrid,3.0 Liter Turbo,Automatic,Emerald Green Metallic,Black/Saddle Brown,None reported,Unknown,72598.0,6,3292.0,1,0,0
Porsche,911 Carrera,2008,132500.0,Gasoline,325.0HP 3.6L Flat 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Black,None reported,Yes,35000.0,18,6973.684210526316,1,0,1
Dodge,Dakota SLT Quad Cab,2006,256000.0,Gasoline,4.7L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Gray,None reported,Yes,4000.0,20,12190.47619047619,0,0,1
Mercedes-Benz,SL-Class SL63 AMG Roadster,2009,31370.0,Gasoline,518.0HP 6.3L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Brown,None reported,Yes,65700.0,17,1742.7777777777778,1,0,1
Chrysler,Sebring LX,2008,67303.0,Gasoline,173.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,A/T,Blue,Blue,None reported,Yes,4900.0,18,3542.2631578947367,0,0,1
Chevrolet,Corvette Stingray w/3LT,2021,12000.0,Gasoline,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,A/T,Blue,Black,At least 1 accident or damage reported,Yes,99900.0,5,2000.0,0,1,1
Ford,Bronco Outer Banks,2023,16500.0,Gasoline,275.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,A/T,Blue,Gray,None reported,Yes,54000.0,3,4125.0,0,0,1
Toyota,Tacoma TRD Pro,2018,28800.0,Gasoline,"3.5L V-6 port/direct injection, DOHC, VVT-iE variable valve cont","Manual, 6-Spd",–,Black,None reported,Unknown,42900.0,8,3200.0,0,0,0
RAM,ProMaster 2500 High Roof,2019,88000.0,Gasoline,280.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Black,At least 1 accident or damage reported,Yes,39900.0,7,11000.0,0,1,1
Ford,Shelby GT350 Base,2018,18515.0,Gasoline,526.0HP 5.2L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,White,Black,At least 1 accident or damage reported,Yes,60867.0,8,2057.222222222222,0,1,1
Tesla,Model 3 Performance,2018,92813.0,Gasoline,271.0HP Electric Motor Electric Fuel System,1-Speed A/T,Red,Black,None reported,Yes,30499.0,8,10312.555555555555,0,0,1
Land,Rover Range Rover P530 SE LWB 7 Seat,2023,2100.0,Gasoline,523.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Beige,None reported,Yes,172000.0,3,525.0,1,0,1
Volvo,XC60 T6 Inscription,2019,58600.0,Gasoline,330.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,White,White,At least 1 accident or damage reported,Yes,29000.0,7,7325.0,0,1,1
Lexus,LS 460 Crafted Line,2015,74500.0,Gasoline,386.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Red,None reported,Yes,33900.0,11,6208.333333333333,1,0,1
Tesla,Model S 100D,2018,33500.0,Gasoline,518.0HP Electric Motor Electric Fuel System,A/T,Gray,Black,None reported,Yes,51900.0,8,3722.222222222222,0,0,1
Cadillac,XT6 Premium Luxury AWD,2023,222.0,Gasoline,310.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,69000.0,3,55.5,0,0,1
Chevrolet,Avalanche 1500 LTZ,2007,75124.0,E85 Flex Fuel,310.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,A/T,Red,Gray,None reported,Yes,16499.0,19,3756.2,0,0,1
Chevrolet,Corvette Grand Sport,2013,15500.0,Gasoline,430.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Blue,None reported,Yes,45000.0,13,1107.142857142857,0,0,1
Audi,Q8 55 Premium,2020,34300.0,Hybrid,335.0HP 3.0L V6 Cylinder Engine Gasoline/Mild Electric Hybrid,8-Speed A/T,Gray,Brown,None reported,Yes,52500.0,6,4900.0,1,0,1
Honda,Odyssey Elite,2019,82000.0,Gasoline,280.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,Silver,Black,None reported,Yes,32471.0,7,10250.0,0,0,1
Acura,TLX,2023,3389.0,Gasoline,2.0 Liter DOHC Turbo,Automatic,Platinum White Pearl,Black,None reported,Unknown,38598.0,3,847.25,0,0,0
Porsche,Cayenne GTS Coupe AWD,2023,10000.0,Gasoline,453.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Black,None reported,Yes,145000.0,3,2500.0,1,0,1
Cadillac,STS V6,2005,96000.0,Gasoline,260.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,Beige,Brown,At least 1 accident or damage reported,Yes,4999.0,21,4363.636363636364,0,1,1
Dodge,Charger R/T,2021,7751.0,Gasoline,370.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,None reported,Yes,41950.0,5,1291.8333333333333,0,0,1
Audi,RS 7 4.0T Performance Prestige,2017,66250.0,Gasoline,605.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Gray,At least 1 accident or damage reported,Yes,59200.0,9,6625.0,1,1,1
Lexus,CT 200h Premium,2012,109000.0,Hybrid,134.0HP 1.8L 4 Cylinder Engine Gas/Electric Hybrid,A/T,White,Black,At least 1 accident or damage reported,Yes,14945.0,14,7266.666666666667,1,1,1
Hyundai,Genesis Coupe 3.8 Base,2015,60000.0,Gasoline,348.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,None reported,Yes,17000.0,11,5000.0,0,0,1
Tesla,Model S Performance,2020,14700.0,Gasoline,778.0HP Electric Motor Electric Fuel System,1-Speed A/T,Gray,Black,None reported,Yes,63000.0,6,2100.0,0,0,1
Mercedes-Benz,E-Class E 350 4MATIC,2022,9006.0,Gasoline,255.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,9-Speed A/T,Black,Black,None reported,Yes,56999.0,4,1801.2,1,0,1
Toyota,GR86 Base,2022,13400.0,Gasoline,228.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Silver,Black,None reported,Yes,33499.0,4,2680.0,0,0,1
Porsche,Macan S,2020,28570.0,Gasoline,3.0 Liter Turbo,Automatic,White,Black,None reported,Unknown,55998.0,6,4081.4285714285716,1,0,0
Dodge,Durango SRT,2018,78000.0,Gasoline,475.0HP 6.4L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Black,At least 1 accident or damage reported,Yes,44700.0,8,8666.666666666666,0,1,1
Lexus,LX 570 Base,2013,134000.0,Gasoline,383.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,Gray,Black,At least 1 accident or damage reported,Yes,29995.0,13,9571.42857142857,1,1,1
Kia,Optima Hybrid EX,2013,104994.0,Hybrid,199.0HP 2.4L 4 Cylinder Engine Gas/Electric Hybrid,6-Speed A/T,Black,Beige,None reported,Yes,9000.0,13,7499.571428571428,0,0,1
Bentley,Continental GT V8 S,2016,31500.0,Gasoline,521.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Beige,None reported,Yes,103900.0,10,2863.6363636363635,0,0,1
Alfa,Romeo Giulia Base,2020,30000.0,Gasoline,280.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,–,None reported,Yes,28900.0,6,4285.714285714285,0,0,1
Lexus,LX 600 F SPORT,2023,490.0,Gasoline,409.0HP 3.4L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,124999.0,3,122.5,1,0,1
Porsche,Taycan Turbo,2020,18000.0,Gasoline,616.0HP Electric Motor Electric Fuel System,A/T,Silver,Black,None reported,Yes,105000.0,6,2571.4285714285716,1,0,1
Toyota,Sequoia Limited,2017,67000.0,E85 Flex Fuel,381.0HP 5.7L 8 Cylinder Engine Flex Fuel Capability,6-Speed A/T,Silver,Gray,None reported,Yes,37999.0,9,6700.0,0,0,1
Kia,K5 EX,2021,8263.0,Gasoline,180.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,A/T,Gray,White,None reported,Yes,29000.0,5,1377.1666666666667,0,0,1
RAM,1500 Big Horn,2021,35003.0,Gasoline,5.7L V8 16V MPFI OHV,8-Speed Automatic,Bright White Clearcoat,Diesel Gray / Black,None reported,Yes,40999.0,5,5833.833333333333,0,0,1
Chevrolet,Corvette Base,2008,80000.0,Gasoline,430.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Red,Beige,None reported,Yes,31000.0,18,4210.526315789473,0,0,1
Chevrolet,Corvette Stingray w/1LT,2022,6200.0,Gasoline,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Brown,Black,None reported,Yes,99999.0,4,1240.0,0,0,1
Jaguar,F-TYPE S,2014,74595.0,Gasoline,495.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Green,Black,At least 1 accident or damage reported,Yes,32450.0,12,5738.076923076923,1,1,1
Audi,A7 3.0T Prestige,2013,87066.0,Gasoline,310.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Silver,Black,None reported,Yes,20999.0,13,6219.0,1,0,1
Audi,Q8 3.0T Prestige,2019,38360.0,Gasoline,3.0L V6 24V GDI DOHC Turbo,8-Speed Automatic,Orca Black Metallic,Black,None reported,Unknown,49936.0,7,4795.0,1,0,0
Kia,Telluride SX,2020,38000.0,Gasoline,291.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Green,Beige,None reported,Yes,41999.0,6,5428.571428571428,0,0,1
Toyota,Camry Hybrid XLE,2018,69641.0,Hybrid,208.0HP 2.5L 4 Cylinder Engine Gas/Electric Hybrid,CVT Transmission,White,Black,At least 1 accident or damage reported,Yes,23995.0,8,7737.888888888889,0,1,1
Toyota,GR86 Premium,2022,1275.0,Gasoline,228.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Blue,Black,None reported,Yes,47999.0,4,255.0,0,0,1
BMW,M3 Base,2001,60000.0,Gasoline,333.0HP 3.2L Straight 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Gray,None reported,Yes,25000.0,25,2307.6923076923076,1,0,1
Jeep,Wrangler Rubicon,2014,99450.0,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,Black,None reported,Yes,21000.0,12,7650.0,0,0,1
Toyota,Tundra Hybrid Capstone,2023,200.0,Hybrid,437.0HP 3.4L V6 Cylinder Engine Gas/Electric Hybrid,10-Speed A/T,Blue,White,None reported,Yes,82500.0,3,50.0,0,0,1
Porsche,Panamera 4 Edition,2016,68000.0,Gasoline,310.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Black,At least 1 accident or damage reported,Yes,32950.0,10,6181.818181818182,1,1,1
Lexus,GS 350 Base,2010,212000.0,Gasoline,303.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Gray,Black,At least 1 accident or damage reported,Yes,9450.0,16,12470.588235294117,1,1,1
GMC,Sierra 3500 Denali,2019,73091.0,Diesel,445.0HP 6.6L 8 Cylinder Engine Diesel Fuel,A/T,White,Black,At least 1 accident or damage reported,Yes,58500.0,7,9136.375,0,1,1
Kia,Niro Plug-In Hybrid EX,2023,9400.0,Plug-In Hybrid,180.0HP 1.6L 4 Cylinder Engine Plug-In Electric/Gas,A/T,Black,Black,None reported,Yes,31500.0,3,2350.0,0,0,1
Porsche,Cayenne Base,2014,117697.0,Gasoline,300.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,16975.0,12,9053.615384615385,1,1,1
Mercedes-Benz,S-Class S 65 AMG,2015,95428.0,Gasoline,621.0HP 6.0L 12 Cylinder Engine Gasoline Fuel,A/T,Silver,Silver,None reported,Yes,55000.0,11,7952.333333333333,1,0,1
Lexus,GX 460 Premium,2017,116300.0,Gasoline,301.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Gray,Beige,None reported,Yes,31950.0,9,11630.0,1,0,1
Acura,MDX Sport Hybrid 3.0L w/Technology Package,2019,56778.0,Hybrid,321.0HP 3.0L V6 Cylinder Engine Gas/Electric Hybrid,7-Speed A/T,Black,Black,None reported,Yes,41899.0,7,7097.25,0,0,1
Audi,Q5 S line Premium Plus,2023,5682.0,Hybrid,2.0 Liter TFSI,Automatic,Chronos Gray,Gray,None reported,Unknown,48698.0,3,1420.5,1,0,0
BMW,530 i,2017,37000.0,Gasoline,248.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Gray,Black,None reported,Yes,31000.0,9,3700.0,1,0,1
Kia,Forte Koup EX,2015,103748.0,Gasoline,173.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Gray,Gray,None reported,Yes,8500.0,11,8645.666666666666,0,0,1
Toyota,Sequoia Limited,2005,86000.0,Gasoline,282.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,A/T,Silver,–,None reported,Yes,22500.0,21,3909.090909090909,0,0,1
Land,Rover LR4 HSE,2013,125900.0,Gasoline,375.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Beige,None reported,Yes,21000.0,13,8992.857142857143,1,0,1
Nissan,Titan SV,2023,6200.0,Gasoline,400.0HP 5.6L 8 Cylinder Engine Gasoline Fuel,9-Speed A/T,Black,Gray,None reported,Yes,48000.0,3,1550.0,0,0,1
Ford,F-250 Lariat,2019,85000.0,Diesel,450.0HP 6.7L 8 Cylinder Engine Diesel Fuel,6-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,52500.0,7,10625.0,0,1,1
Mercedes-Benz,AMG GT AMG GT,2017,19324.0,Gasoline,456.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Beige,None reported,Yes,75000.0,9,1932.4,1,0,1
Cadillac,Escalade Platinum,2018,49273.0,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,A/T,Red,Black,None reported,Yes,54000.0,8,5474.777777777777,0,0,1
Tesla,Model 3 Standard Range Plus,2019,42094.0,Gasoline,Electric Motor Electric Fuel System,A/T,White,White,None reported,Yes,32000.0,7,5261.75,0,0,1
BMW,M3 Base,2017,44000.0,Gasoline,425.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Blue,Black,None reported,Yes,55000.0,9,4400.0,1,0,1
Chevrolet,Cruze LT,2012,148377.0,Gasoline,138.0HP 1.4L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Blue,Black,Unknown,Unknown,5500.0,14,9891.8,0,1,0
Dodge,Challenger SRT8,2010,70000.0,Gasoline,425.0HP 6.1L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Orange,Black,None reported,Yes,22000.0,16,4117.64705882353,0,0,1
Mercedes-Benz,Sprinter 2500,2016,143290.0,Diesel,161.0HP 2.1L 4 Cylinder Engine Diesel Fuel,A/T,White,Black,None reported,Yes,33490.0,10,13026.363636363636,1,0,1
Ford,F-350 Platinum,2019,69205.0,Diesel,450.0HP 6.7L 8 Cylinder Engine Diesel Fuel,Transmission w/Dual Shift Mode,White,Black,None reported,Yes,73500.0,7,8650.625,0,0,1
Chevrolet,Tahoe LTZ,2015,123500.0,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Brown,None reported,Yes,25650.0,11,10291.666666666666,0,0,1
Audi,Q7 3.0T Prestige,2018,70773.0,Gasoline,333.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,30950.0,8,7863.666666666667,1,0,1
Jeep,Patriot Latitude,2015,109000.0,Gasoline,158.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Gray,Gray,At least 1 accident or damage reported,Yes,7599.0,11,9083.333333333334,0,1,1
INFINITI,QX70 Base,2014,71097.0,Gasoline,325.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Black,None reported,Yes,18995.0,12,5469.0,0,0,1
BMW,X5 xDrive35i,2013,76309.0,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,Unknown,Unknown,12000.0,13,5450.642857142857,1,1,0
Tesla,Model 3,2018,26609.0,Gasoline,Electric,Automatic,Gray,–,None reported,Unknown,36998.0,8,2956.5555555555557,0,0,0
Land,Rover Range Rover P400 SE LWB 7 Seat,2023,4126.0,Hybrid,395.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,A/T,Black,Beige,Unknown,Unknown,155000.0,3,1031.5,1,1,0
Nissan,240SX Base,1996,160490.0,–,–,5-Speed M/T,Gray,Black,None reported,Yes,15500.0,30,5177.096774193548,0,0,1
Cadillac,ATS 2.5L,2014,80400.0,Gasoline,202.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,At least 1 accident or damage reported,Yes,15000.0,12,6184.615384615385,0,1,1
Toyota,RAV4 Base,2010,123620.0,Gasoline,179.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,4-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,9900.0,16,7271.764705882353,0,1,1
Acura,TSX Technology,2011,187883.0,Gasoline,201.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,A/T,Red,Beige,None reported,Yes,5500.0,15,11742.6875,0,0,1
Mercedes-Benz,G-Class G 550 4MATIC,2020,45000.0,Gasoline,416.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,133000.0,6,6428.571428571428,1,0,1
Honda,Civic Sport,2022,25420.0,Gasoline,158.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,Red,Gray,None reported,Yes,24500.0,4,5084.0,0,0,1
BMW,M3 Base,2011,129999.0,Gasoline,414.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,White,Black,None reported,Yes,29999.0,15,8124.9375,1,0,1
BMW,M3 Base,2008,41048.0,Gasoline,414.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Beige,None reported,Yes,38490.0,18,2160.4210526315787,1,0,1
Nissan,Cube 1.8 S,2010,72500.0,Gasoline,122.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Brown,Black,None reported,Yes,6750.0,16,4264.705882352941,0,0,1
RAM,ProMaster 3500 Tradesman,2014,143390.0,Gasoline,280.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,–,None reported,Yes,13000.0,12,11030.0,0,0,1
Acura,RDX Base,2018,68425.0,Gasoline,279.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Gray,–,At least 1 accident or damage reported,Yes,23500.0,8,7602.777777777777,0,1,1
Toyota,4Runner Limited,2018,95000.0,Gasoline,270.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,A/T,Silver,Brown,None reported,Yes,33000.0,8,10555.555555555555,0,0,1
RAM,1500 Limited,2019,29000.0,Gasoline,395.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Black,At least 1 accident or damage reported,Yes,49500.0,7,3625.0,0,1,1
Chevrolet,Corvette Base,2003,145000.0,Gasoline,350.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,Blue,Black,None reported,Yes,22000.0,23,6041.666666666667,0,0,1
Land,Rover Defender 110 SE,2020,29700.0,Hybrid,395.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,8-Speed A/T,Green,Black,Unknown,Unknown,68000.0,6,4242.857142857143,1,1,0
Jeep,Grand Cherokee Laredo,2011,98658.0,Gasoline,360.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,5-Speed A/T,White,Gray,None reported,Yes,14995.0,15,6166.125,0,0,1
Volvo,S80 T6,2009,97615.0,Gasoline,281.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Gray,None reported,Yes,10500.0,17,5423.055555555556,0,0,1
Porsche,Cayenne S,2014,36000.0,Gasoline,400.0HP 4.8L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Beige,None reported,Yes,37000.0,12,2769.230769230769,1,0,1
Mazda,CX-30 Select,2021,61874.0,Gasoline,2.5L I4 16V GDI DOHC,6-Speed Automatic,Jet Black Mica,Black,None reported,Yes,22389.0,5,10312.333333333334,0,0,1
Chrysler,Town & Country Touring,2012,74582.0,E85 Flex Fuel,283.0HP 3.6L V6 Cylinder Engine Flex Fuel Capability,6-Speed A/T,Black,–,None reported,Yes,8500.0,14,4972.133333333333,0,0,1
